time,temperature_2m (°C),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),relative_humidity_2m (%),weather_code (wmo code),rain (mm),precipitation (mm)
2024-02-14T04:00,15.9,1020.7,0,7.5,305,78,0,0,0
2024-02-14T05:00,18.9,1020.6,0,9.2,312,68,0,0,0
2024-02-14T06:00,20.9,1020.1,0,12.3,308,58,0,0,0
2024-02-14T07:00,21.9,1019.1,0,13,312,51,0,0,0
2024-02-14T08:00,22.4,1018.1,0,12,314,48,0,0,0
2024-02-14T09:00,22.6,1017.2,0,11.7,315,47,0,0,0
2024-02-14T10:00,22.5,1016.6,0,11.5,314,47,0,0,0
2024-02-14T11:00,22,1016.5,0,11.2,310,49,0,0,0
2024-02-14T12:00,20.3,1016.7,0,7.3,303,59,0,0,0
2024-02-14T13:00,18.1,1017.4,0,8.5,298,69,0,0,0
2024-02-14T14:00,17,1017.7,0,10.1,297,74,0,0,0
2024-02-14T15:00,16.1,1018.4,0,9.6,304,77,0,0,0
2024-02-14T16:00,15.1,1019.3,0,9.2,321,81,0,0,0
2024-02-14T17:00,14.1,1019.6,0,8.9,328,85,0,0,0
2024-02-14T18:00,12.8,1019.4,0,7.2,323,89,0,0,0
2024-02-14T19:00,11.8,1019.3,0,6.9,317,91,0,0,0
2024-02-14T20:00,11.3,1019.2,0,7.4,313,91,0,0,0
2024-02-14T21:00,10.7,1018.9,0,7,305,92,0,0,0
2024-02-14T22:00,10,1018.5,0,6.3,294,92,0,0,0
2024-02-14T23:00,9.7,1018.5,0,7.5,287,92,0,0,0
2024-02-15T00:00,9.5,1018.6,0,8.1,283,92,0,0,0
2024-02-15T01:00,10.1,1019.7,0,7.1,294,94,0,0,0
2024-02-15T02:00,10.2,1020.2,0,8.6,292,94,0,0,0
2024-02-15T03:00,12.8,1021.2,0,9.8,294,84,0,0,0
2024-02-15T04:00,15.9,1021.8,0,7.1,294,74,0,0,0
2024-02-15T05:00,18.8,1021.7,0,7.5,305,64,0,0,0
2024-02-15T06:00,20.8,1021.1,0,8.4,310,55,0,0,0
2024-02-15T07:00,22.3,1020.2,0,10.5,311,47,0,0,0
2024-02-15T08:00,23.1,1019.2,0,12.5,311,43,0,0,0
2024-02-15T09:00,23.5,1018.4,0,14,312,42,0,0,0
2024-02-15T10:00,23.4,1017.9,0,14.5,314,41,0,0,0
2024-02-15T11:00,22.9,1017.9,0,14,316,40,0,0,0
2024-02-15T12:00,21,1018,0,9.4,310,48,0,0,0
2024-02-15T13:00,17.5,1018.5,0,7.6,301,60,0,0,0
2024-02-15T14:00,16.3,1019,0,9.4,302,65,0,0,0
2024-02-15T15:00,14.9,1019.6,0,8.5,306,69,0,0,0
2024-02-15T16:00,13.5,1020,0,7.6,315,75,0,0,0
2024-02-15T17:00,12.3,1020.2,0,7.4,321,81,0,0,0
2024-02-15T18:00,10.9,1020.1,0,9.2,318,87,0,0,0
2024-02-15T19:00,10.2,1020,0,8.7,312,89,0,0,0
2024-02-15T20:00,9.9,1019.7,0,7.6,315,90,0,0,0
2024-02-15T21:00,9.6,1019.6,0,6.9,309,90,0,0,0
2024-02-15T22:00,9.3,1019.4,0,6.7,306,90,0,0,0
2024-02-15T23:00,8.7,1019.3,0,6.5,304,91,0,0,0
2024-02-16T00:00,8.2,1019.5,0,6.8,302,92,0,0,0
2024-02-16T01:00,8.6,1020.4,0,8.1,302,95,0,0,0
2024-02-16T02:00,9.2,1021.2,0,5.8,292,94,0,0,0
2024-02-16T03:00,12.2,1022,0,7.2,297,84,0,0,0
2024-02-16T04:00,15.7,1022.5,0,5.1,309,73,0,0,0
2024-02-16T05:00,18.9,1022.5,0,6.4,317,61,0,0,0
2024-02-16T06:00,21.3,1021.8,0,8.5,324,49,0,0,0
2024-02-16T07:00,23,1021,0,10.6,325,39,0,0,0
2024-02-16T08:00,23.9,1020.2,0,12.1,323,32,0,0,0
2024-02-16T09:00,24.2,1019.5,0,13.3,322,30,0,0,0
2024-02-16T10:00,24.1,1018.9,0,13.3,322,30,0,0,0
2024-02-16T11:00,23.4,1018.4,0,12,321,31,0,0,0
2024-02-16T12:00,20.8,1018,0,6.4,317,46,0,0,0
2024-02-16T13:00,17,1017.8,0,10.5,311,55,0,0,0
2024-02-16T14:00,16.3,1018.2,0,7.9,300,60,0,0,0
2024-02-16T15:00,15,1018.5,0,8.3,304,64,0,0,0
2024-02-16T16:00,13.7,1018.8,0,7.9,317,65,0,0,0
2024-02-16T17:00,13.1,1018.9,0,8.9,328,65,0,0,0
2024-02-16T18:00,11.9,1018.6,0,8.1,339,71,0,0,0
2024-02-16T19:00,11,1018.2,0,7.8,338,77,0,0,0
2024-02-16T20:00,9.9,1017.6,0,10,330,82,0,0,0
2024-02-16T21:00,9.8,1016.5,0,8.7,308,81,0,0,0
2024-02-16T22:00,8.9,1015.7,0,7.2,270,85,0,0,0
2024-02-16T23:00,9.3,1015.5,0,8.6,268,82,0,0,0
2024-02-17T00:00,9.2,1015.7,11,10.4,270,81,0,0,0
2024-02-17T01:00,9.4,1016.5,26,9.4,266,87,1,0,0
2024-02-17T02:00,9.6,1016.9,10,10.1,264,87,0,0,0
2024-02-17T03:00,12.6,1017.5,0,11.5,266,75,0,0,0
2024-02-17T04:00,16.2,1018,0,9,272,65,0,0,0
2024-02-17T05:00,19.6,1017.6,0,10.7,282,51,0,0,0
2024-02-17T06:00,21.8,1016.8,0,12.5,288,40,0,0,0
2024-02-17T07:00,23.2,1015.5,0,13.6,292,34,0,0,0
2024-02-17T08:00,24.1,1014.2,0,14.2,291,31,0,0,0
2024-02-17T09:00,24.5,1013.2,0,14.2,291,30,0,0,0
2024-02-17T10:00,24.4,1012.8,0,15,291,31,0,0,0
2024-02-17T11:00,23.7,1012.5,0,14.8,293,33,0,0,0
2024-02-17T12:00,21.8,1012.7,0,9.9,289,41,0,0,0
2024-02-17T13:00,18.2,1013,0,8.7,287,57,0,0,0
2024-02-17T14:00,16.6,1013.3,0,8.8,289,66,0,0,0
2024-02-17T15:00,15.1,1013.8,1,8.9,302,75,0,0,0
2024-02-17T16:00,13.9,1014,22,10.5,292,80,1,0,0
2024-02-17T17:00,13.4,1013.9,6,10,300,79,0,0,0
2024-02-17T18:00,12.6,1013.3,0,9.4,313,80,0,0,0
2024-02-17T19:00,11.4,1012.7,41,10.3,335,85,1,0,0
2024-02-17T20:00,11.1,1012.3,7,9.1,353,85,0,0,0
2024-02-17T21:00,12.8,1012.1,7,4.6,309,78,0,0,0
2024-02-17T22:00,9.6,1012,0,6.2,234,90,0,0,0
2024-02-17T23:00,9.9,1011.9,0,5.6,243,86,0,0,0
2024-02-18T00:00,11.3,1011.8,4,3.4,252,80,0,0,0
2024-02-18T01:00,10.2,1012.8,97,6.5,214,84,3,0,0
2024-02-18T02:00,11.9,1013.4,62,5.8,150,77,2,0,0
2024-02-18T03:00,14,1014.3,0,5.2,106,74,0,0,0
2024-02-18T04:00,18.5,1015.1,17,5,111,62,0,0,0
2024-02-18T05:00,21.7,1015,28,7.6,121,51,1,0,0
2024-02-18T06:00,23.9,1014.5,59,10.3,144,42,2,0,0
2024-02-18T07:00,25.3,1012.9,52,12.7,155,36,2,0,0
2024-02-18T08:00,26.1,1011.7,88,12.5,162,34,3,0,0
2024-02-18T09:00,26.7,1010.6,98,11.8,160,32,3,0,0
2024-02-18T10:00,26.7,1010,98,11.3,158,31,3,0,0
2024-02-18T11:00,25.8,1009.9,100,11.8,153,35,3,0,0
2024-02-18T12:00,23.5,1010.2,100,7.4,141,47,3,0,0
2024-02-18T13:00,20.9,1010.7,80,9.2,138,55,3,0,0
2024-02-18T14:00,18.9,1011.3,91,8.1,135,63,3,0,0
2024-02-18T15:00,18,1011.8,68,10.5,131,69,2,0,0
2024-02-18T16:00,17.7,1011.9,91,13.3,128,68,3,0,0
2024-02-18T17:00,17.4,1012.1,100,13.8,129,68,3,0,0
2024-02-18T18:00,16.8,1011.7,100,14.5,125,71,3,0,0
2024-02-18T19:00,16.3,1011.7,98,14.5,136,72,3,0,0
2024-02-18T20:00,15.8,1011.6,86,14.3,135,72,3,0,0
2024-02-18T21:00,15.4,1011.3,74,14.6,130,73,2,0,0
2024-02-18T22:00,15.1,1010.8,1,15,125,73,0,0,0
2024-02-18T23:00,14.6,1010.8,0,16.4,147,74,0,0,0
2024-02-19T00:00,14.3,1011.1,0,17.1,139,75,0,0,0
2024-02-19T01:00,14.8,1011.7,0,17.3,126,74,0,0,0
2024-02-19T02:00,15.1,1012.2,0,18.4,129,73,0,0,0
2024-02-19T03:00,17.2,1012.7,0,18.1,133,66,0,0,0
2024-02-19T04:00,19.6,1012.9,0,22.7,134,59,0,0,0
2024-02-19T05:00,21.7,1012.8,0,25.2,133,54,0,0,0
2024-02-19T06:00,23.6,1012.2,5,27,136,50,0,0,0
2024-02-19T07:00,25.1,1010.7,11,28.8,136,47,0,0,0
2024-02-19T08:00,26,1009.1,20,29,137,45,1,0,0
2024-02-19T09:00,26.6,1007.8,34,28,138,44,1,0,0
2024-02-19T10:00,26.6,1007.1,59,26.5,143,45,2,0,0
2024-02-19T11:00,25.7,1007,8,24.9,141,49,0,0,0
2024-02-19T12:00,24.8,1007.4,4,18.6,137,54,0,0,0
2024-02-19T13:00,22.3,1008.3,2,13.4,110,61,0,0,0
2024-02-19T14:00,21.3,1008.8,2,16.8,100,63,0,0,0
2024-02-19T15:00,20.8,1009.7,9,16.2,102,63,0,0,0
2024-02-19T16:00,19.8,1010.5,16,10.8,90,67,51,0.1,0.1
2024-02-19T17:00,18.8,1011,24,13.4,84,69,1,0,0
2024-02-19T18:00,18.7,1010.2,12,17.7,110,71,0,0,0
2024-02-19T19:00,18.4,1009.3,11,20.4,126,71,0,0,0
2024-02-19T20:00,17.7,1009.1,11,16.3,137,73,0,0,0
2024-02-19T21:00,16.9,1009,17,12.8,140,77,0,0,0
2024-02-19T22:00,16.1,1009,26,9.9,136,83,1,0,0
2024-02-19T23:00,15.4,1008.9,32,5.3,118,87,1,0,0
2024-02-20T00:00,14.8,1009.7,26,8.9,63,90,1,0,0
2024-02-20T01:00,15.8,1009.8,31,10.1,92,86,1,0,0
2024-02-20T02:00,15.9,1010.9,16,10.5,84,87,0,0,0
2024-02-20T03:00,17.5,1012.1,14,10.9,73,80,0,0,0
2024-02-20T04:00,19.6,1013,93,13.7,93,71,3,0,0
2024-02-20T05:00,21,1012.9,13,13.9,111,66,0,0,0
2024-02-20T06:00,23.6,1012.6,14,13.3,123,58,0,0,0
2024-02-20T07:00,25.2,1011.6,5,9.8,144,51,0,0,0
2024-02-20T08:00,26.7,1010.3,15,7.6,205,35,0,0,0
2024-02-20T09:00,27.2,1009.4,6,8.4,239,27,0,0,0
2024-02-20T10:00,27.3,1008.7,2,11.9,265,23,0,0,0
2024-02-20T11:00,26.4,1008.3,0,11.9,275,25,0,0,0
2024-02-20T12:00,23.6,1008.2,0,6,295,57,0,0,0
2024-02-20T13:00,20.6,1008.6,4,9,67,69,0,0,0
2024-02-20T14:00,18.6,1009.1,1,13.7,90,78,0,0,0
2024-02-20T15:00,17.9,1009.7,3,9.8,96,80,0,0,0
2024-02-20T16:00,16.5,1010.5,13,7.7,62,86,0,0,0
2024-02-20T17:00,15.9,1011.7,40,5.7,342,86,55,1.2,1.2
2024-02-20T18:00,15.4,1011.1,18,5.2,78,90,53,0.7,0.7
2024-02-20T19:00,14.7,1010.6,0,6.6,49,93,0,0,0
2024-02-20T20:00,14,1011.1,7,6.3,114,95,0,0,0
2024-02-20T21:00,13.2,1010.9,0,3.7,349,96,0,0,0
2024-02-20T22:00,12.1,1010.4,0,7.6,45,98,0,0,0
2024-02-20T23:00,11.7,1010.1,0,7.5,55,98,0,0,0
2024-02-21T00:00,11.7,1010,3,6.3,31,97,0,0,0
2024-02-21T01:00,12.8,1009.8,0,6.2,324,95,0,0,0
2024-02-21T02:00,13.2,1010.5,0,7.6,315,94,0,0,0
2024-02-21T03:00,15.7,1011.5,0,10,311,85,0,0,0
2024-02-21T04:00,18.6,1012.2,0,8.9,320,69,0,0,0
2024-02-21T05:00,21.5,1012.4,0,7.4,321,55,0,0,0
2024-02-21T06:00,23.6,1012,0,7.7,307,43,0,0,0
2024-02-21T07:00,24.9,1010.8,0,8.4,295,30,0,0,0
2024-02-21T08:00,25.7,1009.6,0,11.1,283,20,0,0,0
2024-02-21T09:00,25.9,1008.7,0,13,289,18,0,0,0
2024-02-21T10:00,25.6,1008,12,12.9,297,18,0,0,0
2024-02-21T11:00,24.9,1007.8,0,11.5,302,19,0,0,0
2024-02-21T12:00,22.5,1008,0,6.2,306,30,0,0,0
2024-02-21T13:00,18.5,1009.2,0,8,333,41,0,0,0
2024-02-21T14:00,17.9,1010.2,9,11.6,338,44,0,0,0
2024-02-21T15:00,17.3,1011,0,17,356,44,0,0,0
2024-02-21T16:00,16.8,1011.4,2,17,6,46,0,0,0
2024-02-21T17:00,16.1,1011.9,41,17.7,12,47,1,0,0
2024-02-21T18:00,16.2,1011.6,61,19.5,16,54,2,0,0
2024-02-21T19:00,15.8,1011.7,50,17.6,15,61,2,0,0
2024-02-21T20:00,15.3,1011.2,42,16.9,16,64,1,0,0
2024-02-21T21:00,14.8,1010.7,22,16.3,18,65,1,0,0
2024-02-21T22:00,13.7,1010.4,34,8.1,21,68,1,0,0
2024-02-21T23:00,11.8,1011.5,17,5.1,231,77,0,0,0
2024-02-22T00:00,10.5,1011.5,2,6.4,286,85,0,0,0
2024-02-22T01:00,12.8,1011.8,6,3.4,302,83,0,0,0
2024-02-22T02:00,12.3,1012.7,11,6.4,223,86,0,0,0
2024-02-22T03:00,15,1014.1,17,11.5,311,74,0,0,0
2024-02-22T04:00,17.3,1014.8,0,11,311,63,0,0,0
2024-02-22T05:00,19.8,1015.2,0,10.3,306,50,0,0,0
2024-02-22T06:00,21.7,1014.7,0,12,311,41,0,0,0
2024-02-22T07:00,22.9,1013.8,12,14.8,313,32,0,0,0
2024-02-22T08:00,23.7,1012.6,3,12.8,310,25,0,0,0
2024-02-22T09:00,23.8,1011.9,16,13.2,315,22,0,0,0
2024-02-22T10:00,23.5,1011.6,4,13.8,311,21,0,0,0
2024-02-22T11:00,22.9,1011.6,2,13.8,317,22,0,0,0
2024-02-22T12:00,21.3,1012,0,10.9,326,28,0,0,0
2024-02-22T13:00,18.9,1013.2,0,11,337,37,0,0,0
2024-02-22T14:00,17.4,1014,0,11.3,343,41,0,0,0
2024-02-22T15:00,15.8,1014.9,0,10.4,340,45,0,0,0
2024-02-22T16:00,14.5,1015.9,0,9,331,51,0,0,0
2024-02-22T17:00,13.6,1016.3,0,8.9,333,55,0,0,0
2024-02-22T18:00,12.7,1016.3,0,8.2,331,59,0,0,0
2024-02-22T19:00,12,1016.1,0,8.9,333,60,0,0,0
2024-02-22T20:00,11.7,1015.8,0,9.7,338,59,0,0,0
2024-02-22T21:00,11.1,1015.3,0,9.4,342,59,0,0,0
2024-02-22T22:00,10.4,1014.6,0,9.1,351,61,0,0,0
2024-02-22T23:00,9.6,1014.4,0,8.1,339,63,0,0,0
2024-02-23T00:00,8.7,1014.6,0,7.4,331,67,0,0,0
2024-02-23T01:00,9.3,1015.9,0,7.3,327,78,0,0,0
2024-02-23T02:00,10.2,1016.6,0,7.1,311,73,0,0,0
2024-02-23T03:00,13.2,1017.6,0,8.1,302,63,0,0,0
2024-02-23T04:00,16.4,1018.2,0,6.2,306,53,0,0,0
2024-02-23T05:00,19,1018.2,0,7.6,301,43,0,0,0
2024-02-23T06:00,21,1017.9,0,10.4,314,32,0,0,0
2024-02-23T07:00,22,1016.6,0,13,312,28,0,0,0
2024-02-23T08:00,22.5,1015.4,0,14.5,312,26,0,0,0
2024-02-23T09:00,22.6,1014.6,0,14.5,312,25,0,0,0
2024-02-23T10:00,22.4,1014.2,0,14.6,310,24,0,0,0
2024-02-23T11:00,21.8,1014.1,0,14.1,310,25,0,0,0
2024-02-23T12:00,20.4,1014.2,0,9.4,313,31,0,0,0
2024-02-23T13:00,16.8,1014.6,0,7.9,336,41,0,0,0
2024-02-23T14:00,15.6,1015.7,0,7.5,325,46,0,0,0
2024-02-23T15:00,15.5,1016.5,0,9.9,327,46,0,0,0
2024-02-23T16:00,14.6,1016.8,0,9,331,46,0,0,0
2024-02-23T17:00,13.9,1016.7,0,12,344,47,0,0,0
2024-02-23T18:00,13.1,1016.4,0,11.5,346,50,0,0,0
2024-02-23T19:00,12,1016,0,9,2,53,0,0,0
2024-02-23T20:00,10.4,1015.4,0,9.2,51,61,0,0,0
2024-02-23T21:00,10.1,1015.2,0,6.4,137,62,0,0,0
2024-02-23T22:00,8.5,1014.6,1,9.8,144,71,0,0,0
2024-02-23T23:00,9.6,1014.5,6,6.3,149,64,0,0,0
2024-02-24T00:00,10.7,1014.7,12,4,170,59,0,0,0
2024-02-24T01:00,11.3,1015.8,97,4.1,45,73,3,0,0
2024-02-24T02:00,11.6,1016.4,65,5.9,43,69,2,0,0
2024-02-24T03:00,13.8,1017.2,53,3.3,84,65,2,0,0
2024-02-24T04:00,16.9,1018.1,92,4.5,209,54,3,0,0
2024-02-24T05:00,19,1018.3,76,5.5,328,45,2,0,0
2024-02-24T06:00,19.8,1017.7,16,5.5,337,42,0,0,0
2024-02-24T07:00,21.9,1016.7,12,4.2,329,33,0,0,0
2024-02-24T08:00,22.5,1015.7,25,7.3,340,29,1,0,0
2024-02-24T09:00,23,1015,68,4.8,333,25,2,0,0
2024-02-24T10:00,22.8,1014.7,9,6.5,273,26,0,0,0
2024-02-24T11:00,22.2,1014.6,28,6.9,279,26,1,0,0
2024-02-24T12:00,20.5,1014.9,22,3.6,307,43,1,0,0
2024-02-24T13:00,18,1016,1,7.4,321,32,0,0,0
2024-02-24T14:00,15.7,1016.8,1,9.8,298,43,0,0,0
2024-02-24T15:00,18,1017.3,0,3.2,243,34,0,0,0
2024-02-24T16:00,17.2,1017.5,2,2.3,288,37,0,0,0
2024-02-24T17:00,13.1,1017.8,6,10.6,28,50,0,0,0
2024-02-24T18:00,13.1,1017.8,0,10.9,44,44,0,0,0
2024-02-24T19:00,12.5,1017.7,9,10.2,48,42,0,0,0
2024-02-24T20:00,11.2,1017.6,10,7.4,61,47,0,0,0
2024-02-24T21:00,11.2,1017.4,8,7.6,90,48,0,0,0
2024-02-24T22:00,11.7,1017,7,5.6,105,45,0,0,0
2024-02-24T23:00,11.3,1017.1,8,5.7,55,46,0,0,0
2024-02-25T00:00,10.9,1017.2,2,3.7,349,48,0,0,0
2024-02-25T01:00,11.3,1018,43,5.2,34,72,1,0,0
2024-02-25T02:00,11.5,1019,27,5.2,25,72,1,0,0
2024-02-25T03:00,14.2,1020,10,5.6,27,63,0,0,0
2024-02-25T04:00,17.5,1020.7,1,2.6,34,52,0,0,0
2024-02-25T05:00,20.5,1020.4,22,3.1,69,42,1,0,0
2024-02-25T06:00,22.8,1019.8,22,6,65,29,1,0,0
2024-02-25T07:00,23.8,1018.7,11,5,60,24,0,0,0
2024-02-25T08:00,24.4,1017.6,91,5.1,45,22,3,0,0
2024-02-25T09:00,24.6,1016.7,99,6.3,24,21,3,0,0
2024-02-25T10:00,24.2,1016.4,99,10.8,360,21,3,0,0
2024-02-25T11:00,23.3,1016.5,100,14.1,341,20,3,0,0
2024-02-25T12:00,22.2,1016.6,100,10.4,326,22,3,0,0
2024-02-25T13:00,19.4,1017.3,100,13,360,30,3,0,0
2024-02-25T14:00,18.6,1018.1,9,11.5,4,32,0,0,0
2024-02-25T15:00,16.1,1018.8,76,8.3,5,39,2,0,0
2024-02-25T16:00,15.3,1019.3,89,9,5,44,3,0,0
2024-02-25T17:00,15.1,1019.4,99,11.5,4,47,3,0,0
2024-02-25T18:00,14.9,1019.3,80,13.4,5,50,3,0,0
2024-02-25T19:00,14.1,1019.1,79,13.4,6,53,2,0,0
2024-02-25T20:00,13.7,1018.9,75,12.1,12,54,2,0,0
2024-02-25T21:00,12.8,1018.2,100,10.4,20,56,3,0,0
2024-02-25T22:00,12.7,1017.4,47,10,21,55,1,0,0
2024-02-25T23:00,11.7,1017.5,75,8.8,9,57,2,0,0
2024-02-26T00:00,11.3,1017.4,100,7.2,360,58,3,0,0
2024-02-26T01:00,11.8,1018.2,100,7.3,9,72,3,0,0
2024-02-26T02:00,12.7,1018.8,100,3.6,323,68,3,0,0
2024-02-26T03:00,14.7,1019.1,61,3.7,349,62,2,0,0
2024-02-26T04:00,17.4,1020.2,11,2.5,352,56,0,0,0
2024-02-26T05:00,20.5,1020.2,84,5.1,356,45,3,0,0
2024-02-26T06:00,22.9,1019.3,100,8.7,5,32,3,0,0
2024-02-26T07:00,24.1,1018.4,100,9.9,350,27,3,0,0
2024-02-26T08:00,24.6,1017.5,100,9.1,326,26,3,0,0
2024-02-26T09:00,24.2,1016.6,100,8.9,320,26,3,0,0
2024-02-26T10:00,23.7,1016,100,8.8,325,27,3,0,0
2024-02-26T11:00,23.4,1015.8,100,8.4,329,27,3,0,0
2024-02-26T12:00,21.7,1016,100,5,339,39,3,0,0
2024-02-26T13:00,18.7,1016.9,99,7.8,326,35,3,0,0
2024-02-26T14:00,17.3,1017.5,91,7.7,332,43,3,0,0
2024-02-26T15:00,16.9,1018,82,7.7,349,45,3,0,0
2024-02-26T16:00,15.6,1018.1,99,6.9,351,46,3,0,0
2024-02-26T17:00,14.3,1018.1,96,8.7,343,50,3,0,0
2024-02-26T18:00,13.8,1017.9,100,7.3,351,50,3,0,0
2024-02-26T19:00,14.3,1017.3,100,5.8,360,49,3,0,0
2024-02-26T20:00,14.1,1017,91,6.9,351,58,3,0,0
2024-02-26T21:00,13.6,1016.6,100,5.6,310,56,3,0,0
2024-02-26T22:00,14.6,1016.8,100,8.5,324,51,3,0,0
2024-02-26T23:00,15,1017.3,100,10.7,303,51,3,0,0
2024-02-27T00:00,14.2,1017.9,100,10.4,316,60,51,0.3,0.3
2024-02-27T01:00,15.2,1018.7,100,11.7,313,55,3,0,0
2024-02-27T02:00,15,1019.3,100,9,272,60,3,0,0
2024-02-27T03:00,15.7,1020.3,100,6.5,273,60,3,0,0
2024-02-27T04:00,16.8,1020.7,99,9.7,315,55,3,0,0
2024-02-27T05:00,19.4,1020.1,84,12.2,326,48,3,0,0
2024-02-27T06:00,22,1019.3,51,15.3,345,38,2,0,0
2024-02-27T07:00,23.5,1018.1,77,14.8,360,32,2,0,0
2024-02-27T08:00,24.1,1017.1,10,11.2,2,29,0,0,0
2024-02-27T09:00,24.5,1016.1,20,9.4,356,28,1,0,0
2024-02-27T10:00,24.2,1015.6,7,11.2,339,28,0,0,0
2024-02-27T11:00,23.6,1015.1,6,13.4,336,28,0,0,0
2024-02-27T12:00,22.1,1015.4,2,12.9,330,32,0,0,0
2024-02-27T13:00,18.6,1016.1,0,7.6,301,43,0,0,0
2024-02-27T14:00,17.6,1016.5,0,11.1,306,49,0,0,0
2024-02-27T15:00,16.4,1017.2,0,11.5,311,52,0,0,0
2024-02-27T16:00,15.3,1017.6,0,8.5,306,55,0,0,0
2024-02-27T17:00,14.1,1017.9,0,7.4,299,60,0,0,0
2024-02-27T18:00,13.7,1017.6,0,10.3,299,63,0,0,0
2024-02-27T19:00,13.6,1017.3,0,12,311,67,0,0,0
2024-02-27T20:00,13.1,1017.2,0,10.7,315,72,0,0,0
2024-02-27T21:00,12.6,1017,0,10.7,310,75,0,0,0
2024-02-27T22:00,12.1,1016.6,0,10.5,308,77,0,0,0
2024-02-27T23:00,11.7,1016.4,0,10.5,308,78,0,0,0
2024-02-28T00:00,11.4,1016.1,0,10.5,308,79,0,0,0
2024-02-28T01:00,11.4,1017.5,0,9.9,303,79,0,0,0
2024-02-28T02:00,11.8,1018.1,0,11.8,290,77,0,0,0
2024-02-28T03:00,14.3,1018.8,0,11.2,285,67,0,0,0
2024-02-28T04:00,17,1019,0,13.1,291,57,0,0,0
2024-02-28T05:00,19.6,1018.6,0,15.6,296,49,0,0,0
2024-02-28T06:00,21.8,1017.8,0,17.8,306,41,0,0,0
2024-02-28T07:00,23,1016.6,0,19.6,306,35,0,0,0
2024-02-28T08:00,23.7,1015.5,0,20.3,303,33,0,0,0
2024-02-28T09:00,24,1014.5,0,20.8,307,33,0,0,0
2024-02-28T10:00,23.7,1013.9,0,20.7,311,34,0,0,0
2024-02-28T11:00,23.1,1013.6,0,19.1,314,36,0,0,0
2024-02-28T12:00,22.2,1013.8,0,15.5,316,39,0,0,0
2024-02-28T13:00,19.8,1014.2,0,10.9,316,48,0,0,0
2024-02-28T14:00,18.3,1014.8,0,10.7,310,54,0,0,0
2024-02-28T15:00,17.3,1015.3,0,9.9,314,57,0,0,0
2024-02-28T16:00,16.3,1015.7,0,9.2,312,61,0,0,0
2024-02-28T17:00,15.3,1015.7,0,10,308,66,0,0,0
2024-02-28T18:00,14.5,1015.1,0,10.5,308,69,0,0,0
2024-02-28T19:00,14,1014.6,0,10.4,304,70,0,0,0
2024-02-28T20:00,13.6,1014.1,0,10.8,300,70,0,0,0
2024-02-28T21:00,13.1,1013.7,0,11.3,297,71,0,0,0
2024-02-28T22:00,12.6,1013.3,0,10.9,297,74,0,0,0
2024-02-28T23:00,12.2,1013.2,0,11.8,297,75,0,0,0
2024-02-29T00:00,11.8,1013.3,0,11.8,293,76,0,0,0
2024-02-29T01:00,12.2,1014.5,0,11,289,80,0,0,0
2024-02-29T02:00,12.6,1014.9,0,12.2,284,78,0,0,0
2024-02-29T03:00,15.2,1015.7,0,10.6,280,69,0,0,0
2024-02-29T04:00,18.4,1016.7,0,10.7,284,58,0,0,0
2024-02-29T05:00,21.2,1016.8,0,13,294,47,0,0,0
2024-02-29T06:00,23.2,1016.3,3,13.1,302,38,0,0,0
2024-02-29T07:00,24.5,1015.5,0,12.6,307,34,0,0,0
2024-02-29T08:00,25.4,1014.6,0,12.2,313,31,0,0,0
2024-02-29T09:00,25.9,1013.7,0,11.7,315,29,0,0,0
2024-02-29T10:00,26,1013.2,0,11.5,316,28,0,0,0
2024-02-29T11:00,25.5,1013.3,0,11.7,317,30,0,0,0
2024-02-29T12:00,24,1013.5,0,7.9,321,35,0,0,0
2024-02-29T13:00,19.6,1014.1,43,10.5,322,52,1,0,0
2024-02-29T14:00,18.6,1014.8,19,9.2,301,56,0,0,0
2024-02-29T15:00,17.4,1015.4,0,9.2,291,62,0,0,0
2024-02-29T16:00,16,1015.6,13,10.4,304,69,0,0,0
2024-02-29T17:00,15.2,1015.6,1,9.7,312,70,0,0,0
2024-02-29T18:00,14.8,1015.2,33,7.2,333,71,1,0,0
2024-02-29T19:00,14,1014.7,31,7.1,345,74,1,0,0
2024-02-29T20:00,13.2,1014.2,72,7.9,344,78,2,0,0
2024-02-29T21:00,14.5,1013.8,100,5.6,345,71,3,0,0
2024-02-29T22:00,14.4,1013.4,100,3.7,11,72,3,0,0
2024-02-29T23:00,14.2,1013.1,100,4.7,23,73,3,0,0
2024-03-01T00:00,13.5,1013.5,100,5.7,35,77,3,0,0
2024-03-01T01:00,13.5,1014.8,100,4.6,45,82,3,0,0
2024-03-01T02:00,14,1015.5,90,3.1,21,81,3,0,0
2024-03-01T03:00,17.1,1016.7,87,2.5,262,71,3,0,0
2024-03-01T04:00,20.5,1017.2,99,1.1,18,61,3,0,0
2024-03-01T05:00,22.6,1017.4,98,3.7,169,54,3,0,0
2024-03-01T06:00,22.9,1018,100,6,237,54,53,0.5,0.5
2024-03-01T07:00,22.8,1016.2,100,2.6,326,53,51,0.2,0.2
2024-03-01T08:00,23.7,1014.4,100,3.4,108,51,51,0.4,0.4
2024-03-01T09:00,25.8,1013.2,74,6.9,99,46,2,0,0
2024-03-01T10:00,26,1012.1,37,10.9,84,45,1,0,0
2024-03-01T11:00,25.6,1011.2,99,14.6,100,46,3,0,0
